Dimension 1,Dimension 2
-113.29417,4.571081
-24.59899,2.112126
23.266249,-4.8148947
-3.7446792,45.096855
-46.316963,-42.403908
-21.413883,22.128124
-2.7333164,17.558485
21.378134,-24.685846
35.016327,20.625187
-73.169136,40.011425
-7.809672,-14.491374
11.955661,66.83065
70.71075,49.19979
-5.076593,36.530846
-48.310867,-42.885456
15.704534,-24.807129
4.524172,-85.60108
-43.053055,-40.21659
63.39437,47.961536
12.712009,28.080593
-113.29417,4.571081
-22.816856,4.2920256
-18.13535,71.74765
11.706629,77.39766
-38.596317,-35.913017
-20.43395,10.642701
-3.473647,47.783062
-38.98035,36.55288
-13.94496,62.99089
-100.37527,27.275286
23.845327,-17.140541
-74.20207,-12.579157
9.039951,-5.5573363
-100.67296,26.71999
-3.4667404,30.294128
6.4210043,-59.47703
63.39388,-39.21595
42.256653,-64.40584
4.017277,-69.772766
-25.092937,1.207455
-1.714805,2.4278474
-78.467606,40.81104
-8.02232,69.872475
-37.042934,-33.966526
35.96185,73.02859
39.47725,43.351944
-8.613585,-22.966524
-7.118821,39.71806
-35.889843,-12.364169
-17.5089,-10.80101
35.40629,65.41669
-111.024124,6.083217
36.547108,27.852919
-75.552895,-16.840843
57.350094,32.087166
34.96818,22.259672
-39.366924,70.525665
58.68043,31.34981
80.66714,45.98455
-27.735802,-51.51899
38.206825,69.771126
-17.453737,-9.927995
7.2931204,-42.20192
-45.34477,55.936638
-35.621193,77.30829
-114.34807,4.1303325
25.5657,69.04867
-45.46342,57.99228
-3.708133,34.182434
36.06855,38.443115
-46.816544,-43.296757
13.900964,41.721752
88.620094,18.635134
-79.07765,40.176575
-44.93921,63.3496
39.470673,-7.3753643
-18.566858,79.481094
-35.14839,-28.122047
-45.334404,56.917336
84.63119,4.3308945
-11.118093,41.88391
-37.802784,46.225395
13.705957,69.78348
41.283646,12.509385
86.24945,12.954658
-18.039906,-79.093704
20.482176,35.42867
-3.6124353,47.220383
-84.37894,40.75763
-10.501458,-17.551384
2.9800513,-49.89326
-22.517311,-49.56415
-89.45307,39.174934
37.00105,4.4006867
39.384518,-48.71557
-107.3484,-0.5388505
-39.204975,-6.397012
-10.325619,-23.007181
41.856766,66.79839
62.409805,48.185062
38.488052,36.425877
-58.84973,18.421894
-19.76963,17.974815
16.184679,-0.6959252
-39.44936,-9.899805
7.0835276,-42.310875
-69.00186,37.091423
12.811135,79.62012
-14.942654,-31.494013
-9.642745,-86.689896
60.242992,-48.744884
-45.894444,53.95291
-39.18176,-11.772252
-49.85155,70.70404
-13.273832,-25.037596
37.065945,13.365956
-6.5533323,61.11331
-29.855902,1.6792716
45.496056,-9.991785
-114.34807,4.1303325
41.41383,36.16399
38.120102,56.16955
63.011997,-15.459579
-71.64152,-2.580165
-121.95949,-10.010329
-20.480957,-52.042557
-1.4522264,-90.12121
-60.804226,20.131617
-74.83424,40.299385
-38.3,-10.878854
-41.855072,49.57819
32.636936,73.159134
-71.975235,-23.04382
-25.861795,3.2061288
-24.53403,-42.360493
-0.16797553,-91.406944
-5.394374,62.942787
-73.58198,-25.321543
-18.076542,-81.94386
-13.845277,63.80434
-113.29417,4.571081
46.291897,-9.584239
-45.842484,52.82777
-52.519463,-18.064972
-40.590466,35.203674
19.124756,-25.08249
-37.54191,-5.552805
-19.481918,17.404947
43.03637,55.34169
-2.4585304,31.55463
-68.32888,0.5636454
-11.473751,-47.423447
-10.456348,-75.34795
0.95698726,-91.2591
-13.235881,-84.97511
41.314003,13.789816
56.301388,-62.062195
-38.06846,-27.66099
-47.56319,51.172153
-59.803425,-41.146534
-20.55758,-10.975555
-6.8690352,40.599854
-58.829227,19.488167
11.246199,-15.926869
-61.11948,20.235342
-72.89006,-10.48304
20.828651,-5.2506003
14.192535,-79.98111
-22.216818,-50.048492
23.583157,-17.012482
-87.75658,39.85161
56.860672,-61.83379
-64.83358,1.7556192
17.678158,6.658705
-74.55807,-14.408401
40.598263,-16.55497
16.48199,36.555893
-110.98902,6.201292
-38.875126,-35.32617
-107.34835,-0.53874916
8.367065,55.925247
-39.68201,-9.452343
-28.137627,32.48157
-38.192013,37.40483
-26.952826,-58.90396
39.113075,18.4529
63.57326,-3.7702231
33.30491,76.75594
-2.8552563,31.02532
58.86151,39.073208
35.292324,71.596565
-61.359398,25.769066
17.04039,22.95326
-28.104784,31.965036
33.610245,73.00169
-34.02368,-19.042658
18.55737,17.390694
39.161263,18.583218
-48.560196,51.960945
-113.29417,4.571081
-70.41928,-1.7957168
-113.29417,4.571081
-60.81224,11.598756
43.89758,54.538185
-10.496869,-90.56824
60.679432,-33.563015
-1.8665245,32.002552
42.29616,49.357037
-10.146493,65.06659
-60.093613,11.405052
72.63862,49.541153
64.05935,9.068531
23.237268,-4.7273874
37.93052,31.921612
56.537586,-62.088905
-0.5991788,-92.38921
26.130724,78.05051
6.2635193,-4.6235905
19.95214,-5.762227
-102.11503,24.908588
-12.413777,-24.936928
41.2756,4.0690536
38.17971,-33.10452
29.294191,74.44978
-114.34807,4.1303325
88.72217,18.066484
-21.85736,-52.020588
-105.317406,-1.0892533
-71.92989,-29.903172
36.18282,2.7392147
-45.283237,62.361107
-61.10163,12.627168
-102.11503,24.908588
-33.115326,-1.3488848
-17.436583,-10.905732
60.763035,26.94883
-7.0120234,9.139212
14.962902,72.202255
18.186989,66.99296
40.912643,-26.727303
-72.24452,-5.1737375
61.43513,22.079353
-26.760225,-70.52522
-114.34807,4.1303325
82.382576,-4.3903704
37.995438,-7.7453914
-28.59155,34.375317
-2.484419,31.315613
-38.480343,37.552113
58.5744,39.451256
39.96648,49.39017
4.7031493,-59.12061
-6.023318,37.45733
37.97284,27.487085
36.049767,-53.62763
27.32258,75.865524
-67.1068,36.124264
-21.64128,81.52675
-47.89963,49.84238
-101.01717,26.233593
-25.721537,-72.48386
0.10867559,-91.349335
-37.76936,-7.2109585
17.48627,36.205368
21.181976,-23.839384
63.876743,3.0158753
37.68218,11.948245
34.14306,-58.793575
24.80818,79.93733
-2.2056034,-1.4737808
-6.6280894,39.332348
40.969936,12.899051
-64.976654,1.5802255
-30.630001,32.71234
5.8457174,-38.869835
62.860657,-19.713833
6.419177,-42.87697
-13.577899,-54.584812
-37.615337,-7.544478
106.931816,-15.00678
37.34861,-2.5586941
110.93158,-0.95859313
-57.789158,-46.101646
-24.529642,3.2649486
6.1983566,-42.892918
-71.76971,-15.132462
-69.46823,1.2593992
-42.27726,64.07768
87.073944,18.075047
38.66183,55.594288
-19.830914,46.213673
-62.572067,30.172905
-38.89811,-6.0215616
9.267139,-65.64825
-36.727894,-32.823574
1.0407827,-70.424835
100.64833,-25.683369
14.781528,13.15267
4.472224,-43.55841
-114.679886,3.1991785
-2.877944,1.292964
-61.89766,27.401344
38.772728,31.489676
10.215181,51.58853
-14.496127,-20.682955
38.55728,-33.434692
-23.796238,-79.202286
5.238815,-42.506336
-38.789288,-5.8625765
-24.272165,61.683105
-32.884914,-24.948217
-22.011066,5.080619
-27.95136,-65.06238
-78.95759,40.906696
18.947968,-13.025293
-23.644905,81.959305
12.081302,-60.104176
-8.545511,42.956257
-21.36449,81.329056
-26.890503,-70.63213
11.157427,25.722754
84.08585,-28.15603
-32.90694,-26.495104
11.791153,-80.16282
-61.466995,8.650563
62.833004,1.7057378
-89.45307,39.174934
-9.30733,71.82544
88.27661,33.14343
-14.301093,-30.76412
-16.859463,-76.94778
36.98327,-42.14242
-107.3484,-0.53885466
42.659763,-6.739712
-33.25783,-20.10638
-63.574272,31.195805
-33.28126,-23.819302
-102.539665,24.67176
-6.470489,60.344097
-18.098627,-78.37548
14.255334,34.40616
62.10678,1.142733
-9.191911,-24.601435
-114.34807,4.1303325
12.45297,-56.897884
9.80701,-85.71576
-37.383675,35.38436
10.564131,76.75303
4.8441525,-59.046513
-111.024124,6.083217
34.765854,72.47681
34.466854,-51.745472
15.278268,32.21162
12.118709,-73.84915
-21.067066,22.479187
22.395578,1.4581068
-77.86688,40.750355
35.741722,49.82871
40.23093,-8.751956
-10.69415,-53.31248
-10.660749,-10.352504
-13.053736,-85.70672
-9.493996,72.38463
-35.613194,-9.254536
-72.39572,-5.6532135
-1.4403441,-76.90094
43.07798,5.0574217
-9.816149,-28.321098
73.85011,49.737373
-4.4722686,-5.119683
-32.5648,-19.830864
17.799625,74.071075
-19.025919,74.09352
38.00235,42.101456
41.077744,-19.71095
-69.624054,0.96750957
37.976562,3.2526062
11.867322,-80.57964
57.93439,33.041916
-61.335896,11.545833
-68.94524,-34.53628
-74.33619,-16.301075
-73.88409,-15.316462
-72.17034,-32.78953
-85.240326,40.444546
16.893724,33.828896
85.502266,42.767212
37.769104,1.3356416
12.874811,21.959364
-28.37489,74.571205
-25.87486,59.465885
-0.6696797,-91.46384
9.6602,72.04362
57.347057,-61.45942
66.486145,8.546631
-28.974285,1.3027828
-42.924587,-39.204956
-3.4849885,49.459286
-10.034301,-9.178259
22.675947,-3.8117895
48.313446,-64.05472
7.9137278,-57.097435
-5.4038305,7.157135
-5.1130238,-1.3653063
-28.112083,75.021164
-59.93875,16.85814
9.686634,-81.11954
-7.057433,39.388542
35.912605,38.180862
-11.389136,-89.38439
-32.981144,-20.456924
-73.180305,-11.125288
63.85107,-21.25346
-66.031166,35.06583
-80.87808,40.31699
-73.378876,-7.402489
-48.454323,50.13431
-95.42678,34.57844
-20.052183,-12.424508
16.090914,18.276316
-2.7497306,31.223162
37.38715,13.912591
-66.06082,34.76477
-44.38987,-40.687687
-30.135805,-2.6137204
-26.574352,75.56847
-41.454395,36.421673
-58.674164,-44.83351
-23.939972,-48.686703
-18.43639,79.31942
42.293987,9.794326
-12.845206,-35.876144
-12.846102,-21.844992
-87.5067,39.807617
-39.514828,-10.427977
-25.102129,-47.61874
-24.600342,-44.68869
-60.061497,19.204432
21.708189,1.6565039
-44.06977,-36.968437
-12.434185,-53.08789
7.488406,62.113106
-37.108467,35.17797
39.344097,-15.442234
-25.394844,74.22615
-12.249278,-86.83161
-45.615513,54.386
12.496116,68.205536
-74.14305,-14.821978
13.445581,69.72792
-114.34807,4.1303325
-64.16582,7.088752
34.199574,66.43831
86.27888,-30.013386
10.596656,35.194885
-16.976221,-85.37013
-30.888062,-2.740037
14.877475,29.935478
-73.37884,-7.402508
10.691478,57.904568
64.66716,-45.88539
-78.713524,40.85563
-39.153267,70.70675
-5.614958,36.433723
61.28773,36.592598
62.652435,22.268427
-24.651102,-78.082085
-1.1932822,2.1851678
39.006866,36.798183
-70.20712,38.986877
24.596632,-7.0150704
-64.81923,2.582609
54.31686,-58.217968
16.250172,28.12024
-4.104361,-2.6350176
-32.186516,-19.890253
-12.256104,-21.789463
-3.5587451,45.108803
-72.04693,-33.74865
-4.6092997,12.465535
-21.747755,-60.610256
-15.321202,-27.084646
61.69705,-8.34988
14.984252,54.082813
-93.62115,36.421593
35.300056,26.118849
7.1616845,-55.784363
24.620401,-7.3104725
-77.851074,40.42323
9.479683,-85.38305
10.147801,-86.05037
78.12217,47.354557
14.929511,33.54515
-6.7028756,-2.580955
60.60311,-8.085337
19.587376,36.153156
-7.9540625,66.25052
11.38552,-80.94322
14.961066,-73.753716
40.24361,-20.525217
64.12483,-23.011423
3.2097318,-75.07828
34.1791,-44.209633
-46.387386,63.394733
-13.146517,-83.67316
-73.97383,-15.956438
35.584957,79.23939
48.530453,-65.19899
-57.904057,-45.350174
63.731487,25.58915
-27.41793,-65.40979
-21.705498,81.502235
-101.095406,26.192432
87.00433,25.620054
-64.25585,31.952854
-114.34807,4.1303325
40.953587,-8.964178
-72.17542,-32.10161
-20.791578,-68.70088
-97.46926,32.021786
-12.733591,-85.19341
-25.378986,2.6846342
-67.04141,35.06118
-34.460987,-4.069045
-19.892454,17.57366
-14.258185,65.62819
-61.466534,8.65044
-20.211294,24.875372
6.8511395,-43.188026
8.908938,54.05687
-64.88536,2.4610124
26.528252,72.07978
-69.67385,-0.047220744
-61.52352,18.515509
38.560802,-60.106964
-12.74701,-20.376148
14.456657,-84.00278
-74.11746,-9.78199
-32.872288,-24.83795
49.908234,-64.374466
-102.11503,24.908588
84.19848,1.991082
43.20568,0.9668212
11.483437,-56.778904
58.117577,-19.511002
73.27499,49.456898
-6.9595423,61.893444
5.3528414,-57.666744
-19.291935,-10.03918
22.63455,2.0597038
-31.723824,35.966583
19.24345,-30.582375
85.67331,9.04397
-2.5913806,17.744352
-10.6223,58.22387
-15.013247,-29.49107
36.331726,-55.539623
-66.48922,34.77513
-73.36083,-9.920364
-8.476666,-84.463524
35.16007,64.2508
-38.95886,71.032585
39.23247,-7.4365177
42.555176,-11.594991
110.866394,-1.3440952
-58.176197,-42.840088
-45.058548,62.77658
-2.4337623,-92.01512
-61.990078,29.588692
60.88922,32.828506
-42.558765,-38.988472
-44.460007,-39.511894
-42.151737,49.755814
111.59847,2.7520466
40.45181,-32.12455
43.997746,-61.16528
-21.784996,22.960487
-44.608215,-39.24542
35.363827,49.94139
4.754602,-42.889072
-20.063223,16.698227
-61.368744,27.979794
-59.39588,16.956997
-11.477323,56.159954
-43.824276,39.4535
-3.8257167,49.558914
-68.36776,0.90508264
-35.398438,-27.962704
-31.510427,-0.97554415
13.55286,-35.121067
-71.14704,-24.383474
63.546955,-39.604603
-18.969425,-70.738434
11.968913,58.16022
25.092197,-7.346197
40.856297,3.2790875
36.291897,16.000284
28.764421,81.82192
-27.119493,-70.53377
88.04513,37.397358
63.308075,-18.596367
-21.271112,8.168097
13.350707,-72.113106
-72.080124,-4.691002
12.0151205,-74.2914
32.779198,72.60839
-114.34807,4.1303325
17.523731,5.5575314
38.655834,55.76401
12.108253,-25.241201
-100.676506,26.71544
-67.925865,36.422104
7.7548537,-49.29183
-107.3484,-0.53885466
14.5668,-79.42685
-37.629585,-5.282187
-41.594826,49.898544
-7.338836,-85.7971
35.826077,49.811897
41.21859,-26.028818
27.351229,78.684326
39.684612,-39.221443
-14.394903,48.63925
-42.08684,64.56439
-2.3579779,14.479909
44.03482,-16.809027
-32.778755,-3.5055273
-107.34835,-0.53874916
14.220534,64.73327
-38.327003,-12.437951
10.780893,58.096695
-21.123028,-78.777626
34.710297,20.569353
9.747946,66.62522
10.855704,34.165207
8.078571,-54.32705
38.359577,21.700804
-7.990299,-13.217785
18.501242,7.14478
-30.010427,-1.9117581
19.807259,63.757214
-3.288735,49.873085
37.873817,-7.6208143
-22.402462,-77.91324
-11.93973,-23.659134
-37.126205,24.324806
-21.0365,7.299015
-114.34807,4.1303325
-49.928722,70.326836
-45.901634,72.81046
59.47253,35.960857
64.85326,49.682495
-26.66311,-70.22927
-93.62116,36.4216
16.746923,78.284035
10.090582,36.229843
-21.187704,48.729538
62.010338,-34.451664
-94.11339,35.94024
39.12941,57.171997
-72.049805,-5.4532113
-26.778624,-72.213356
-24.537615,20.36247
-20.250357,16.705696
-114.679886,3.1991785
-71.90505,-5.085513
11.540628,76.76731
-24.791706,4.8552146
-34.862556,-20.494259
25.297598,79.67747
-32.7673,-20.431334
61.877285,47.49268
88.07045,37.04795
-42.011852,49.599335
10.992922,33.40117
-23.076315,81.88011
-31.246323,-3.3244703
-12.5813465,-42.649364
-21.956598,-80.77728
-3.3271105,30.738327
-26.69833,-50.966953
-16.21927,-49.455105
14.024779,-5.737394
-27.788202,-65.892006
-37.557533,-6.565017
14.838138,12.070982
-73.40846,-25.811369
71.427895,50.00253
-74.72493,-16.92244
63.355392,-17.531519
-62.006718,28.477158
-4.6132846,1.4809577
-8.190909,69.23095
-17.890718,-78.58091
-61.11936,20.235207
-71.66069,-30.643383
-18.290613,72.12728
-31.312263,51.63024
14.369717,72.193184
-23.167616,-46.40789
88.811745,29.147795
43.517014,53.457558
33.010452,72.93889
33.50341,78.34061
-8.0777445,-15.586823
-102.519104,24.658121
-13.92285,-36.03691
-114.679886,3.1991785
-38.880245,30.428038
50.802814,-58.050762
63.99944,10.832545
-28.49064,53.34037
21.347431,-24.732605
36.118298,20.787252
62.292847,-21.927834
17.43897,-28.664886
-58.932083,-41.53649
-73.70465,-20.29756
-6.8481545,-86.88083
-72.797325,-10.223266
41.473972,-59.28626
-96.896965,32.980522
38.27347,-2.366475
-73.35178,39.385555
41.922527,49.702785
79.88293,-18.912985
61.351532,-43.59813
-33.46618,-21.952646
36.951157,-58.979755
61.919075,-34.1087
38.976227,27.575857
35.83419,-54.89687
-38.87626,-34.781513
-47.075382,-43.37667
-34.605125,-1.7188655
-24.828653,9.4849205
-33.25379,-24.260536
-38.78921,-5.8624964
-0.58720624,-70.32552
-32.121742,35.936478
-89.062004,38.882946
-46.611755,48.971382
-30.518246,34.940414
-107.34835,-0.53874916
-25.396593,-47.473915
-4.2279263,-3.666996
43.767784,19.837385
43.773487,55.521606
-39.135952,21.7494
-2.7824247,5.4540076
21.612148,-18.380049
-71.53173,-2.7329712
-111.024124,6.083217
-60.898914,13.4951935
86.30432,39.835636
61.68563,-35.503166
-18.04716,-77.1845
-58.49818,-44.160965
-21.270231,12.986105
97.35423,-28.07969
-111.01697,6.1007595
-70.5807,-0.865257
-73.97373,-18.92775
4.603822,-56.649597
18.829397,-31.283592
60.916122,23.536255
-114.679886,3.1991785
10.789286,26.385284
-46.18188,-42.897446
-46.478504,-40.971672
-7.358656,8.46551
-59.410934,-43.520996
-66.03118,35.06584
36.288017,-40.26449
11.431481,-48.955433
40.717926,42.01234
-23.809307,-49.03712
33.727104,75.16705
1.6462129,-30.91858
-73.43056,39.546185
11.960119,33.080112
43.549625,-30.665192
80.876,-9.52597
-5.159812,-79.4428
82.09412,-9.969162
24.035936,78.682915
35.185204,64.993965
-16.212374,-10.988681
-49.95393,69.67994
-62.349777,26.99871
35.727337,19.135935
38.227093,6.474141
-23.340286,3.0579708
-46.436245,-41.935177
-28.37451,34.208633
-12.287115,-44.698322
44.82794,-64.523544
-12.679926,-55.15903
-7.5225353,39.683277
-70.99497,-30.138767
-112.08937,3.4091856
-3.2376304,30.328262
-29.583817,52.298527
-18.202635,-79.08622
79.96877,-16.10501
-33.793537,-29.157368
61.63192,46.851353
87.40115,24.034124
-49.827534,-64.24542
12.13518,68.43457
7.497291,-61.87603
-39.622044,-31.13332
-26.796202,-71.37277
-57.893776,17.635677
106.35983,-15.850597
-91.93571,-0.8966644
-41.95109,35.03186
-49.614502,-65.13668
58.75155,-24.869764
16.871399,-28.469355
80.34875,-11.456328
60.504154,-45.478966
35.014694,-31.751734
13.277453,-83.82675
-58.572826,19.84799
-39.63883,-31.598015
37.983303,54.517845
-20.481405,10.438927
-20.450193,10.783086
-9.976356,4.7290163
-97.24705,29.495173
10.054118,-57.8546
-68.45579,1.3300163
21.121906,-22.66095
-70.27565,-32.143475
-24.311176,-48.742817
-3.2333014,19.915468
-43.213646,39.046455
-5.662584,36.89569
61.87111,9.818718
-101.73377,23.540213
-52.983383,-67.119286
43.907288,-25.236763
60.330032,-53.261547
113.43753,12.207577
-44.55446,-40.683414
-28.072464,34.209915
-17.499851,-86.033875
10.033462,-43.144722
-25.143635,10.049507
-29.710897,31.604218
12.664699,-28.28489
-18.817366,72.44033
-52.983383,-67.119286
79.34965,-14.990732
18.467783,61.47249
-38.62381,-27.99774
-6.502089,9.725235
18.005104,-30.143253
-7.6784363,-6.7940493
-5.138562,-3.78593
40.45896,-5.310231
-95.86297,-3.7615836
-1.8130803,1.096754
13.285943,-6.2485127
43.221615,52.601723
-92.148964,33.7472
-45.882774,-40.904396
23.70257,-15.884433
-100.24155,25.568491
-46.58848,47.456837
