TSNE1,TSNE2,Churn,Cluster
-95.81133,-19.353691,0,0
-87.607994,18.068523,0,0
-102.53029,-6.6355495,0,0
-6.7954245,-118.06161,0,1
-83.74507,-53.908455,0,1
2.1998262,-113.52989,0,1
-71.01589,-86.30413,0,1
-39.303284,-83.578094,0,1
-27.297493,-96.70478,0,1
-122.06733,62.48263,0,0
-135.9611,37.128433,0,0
-87.607994,18.068523,0,0
-75.96726,-77.96422,0,1
-102.227234,23.968063,0,0
-29.79805,-94.11289,0,1
-102.227234,23.968063,0,0
-105.048485,-89.12282,0,1
-89.26677,-106.238884,0,1
-32.81882,-94.85738,0,1
-122.51312,-63.750175,0,1
-83.66033,-16.090132,0,0
-83.74507,-53.908455,0,1
-59.083206,-58.659428,0,1
-77.90445,-55.888454,0,1
-55.007618,-105.0644,0,1
-19.748379,-92.308945,0,1
-45.42367,-71.24944,0,1
-115.336006,-41.59032,0,0
-122.06733,62.48263,0,0
-104.0711,-55.160267,0,1
-27.645355,90.2419,1,2
-115.336006,-41.59032,0,0
-39.68401,-76.85908,0,1
-43.04147,-106.81499,0,1
-27.645355,90.2419,1,2
-63.264942,-96.88729,0,1
-122.51312,-63.750175,0,1
-135.87985,-27.779442,0,0
-68.002975,-90.77383,0,1
-47.097046,-61.021572,0,1
-9.092551,-120.85387,0,1
-88.94288,-48.573864,0,1
-83.05473,29.458061,0,0
-27.645355,90.2419,1,2
-97.39462,-28.588554,0,0
-17.38443,-111.40365,0,1
-27.645355,90.2419,1,2
-68.002975,-90.77383,0,1
-39.47056,-82.026764,0,1
-71.01589,-86.30413,0,1
-49.03114,-77.64344,0,1
-122.06733,62.48263,0,0
-22.23454,-93.890526,0,1
-135.87985,-27.779442,0,0
-8.406923,-118.843414,0,1
2.3183556,-115.99836,0,1
-141.57343,4.954497,0,0
-89.26677,-106.238884,0,1
-122.06733,62.48263,0,0
-122.51312,-63.750175,0,1
-68.002975,-90.77383,0,1
-105.048485,-89.12282,0,1
-95.81133,-19.353691,0,0
-104.0711,-55.160267,0,1
-28.170803,-97.62386,0,1
-29.352606,-93.41046,0,1
-83.74507,-53.908455,0,1
-49.76947,-58.888355,0,1
-95.81133,-19.353691,0,0
-72.97258,-83.74553,0,1
-105.048485,-89.12282,0,1
-97.27968,-19.582436,0,0
-102.227234,23.968063,0,0
-94.21515,-71.55563,0,1
-141.57343,4.954497,0,0
-89.26677,-106.238884,0,1
-94.21515,-71.55563,0,1
-21.984535,-99.05375,0,1
-83.05473,29.458061,0,0
-89.26677,-106.238884,0,1
-86.324554,-2.872014,0,0
-11.835714,-119.810356,0,1
-75.54208,-79.36507,0,1
-94.21515,-71.55563,0,1
-69.40425,-88.90933,0,1
-94.21515,-71.55563,0,1
-122.51312,-63.750175,0,1
-86.324554,-2.872014,0,0
-83.05473,29.458061,0,0
-105.048485,-89.12282,0,1
-115.336006,-41.59032,0,0
-27.645355,90.2419,1,2
-97.27968,-19.582436,0,0
-47.86411,-72.58187,0,1
-28.74645,-94.015205,0,1
-102.227234,23.968063,0,0
-115.336006,-41.59032,0,0
-102.53029,-6.6355495,0,0
-52.8675,-57.79227,0,1
-71.93343,-55.538677,0,1
-61.905685,-97.68197,0,1
-59.502594,-100.70384,0,1
-27.645355,90.2419,1,2
-102.53029,-6.6355495,0,0
-135.9611,37.128433,0,0
-89.67293,-38.132427,0,1
-135.9611,37.128433,0,0
-52.116676,-106.682175,0,1
-122.06733,62.48263,0,0
-65.91562,-93.91719,0,1
-122.06733,62.48263,0,0
-135.9611,37.128433,0,0
-94.21515,-71.55563,0,1
-57.52918,-102.87954,0,1
-105.048485,-89.12282,0,1
-46.258026,-71.376396,0,1
-141.57343,4.954497,0,0
-69.40425,-88.90933,0,1
-93.94442,8.576988,0,0
-86.324554,-2.872014,0,0
-122.06733,62.48263,0,0
-135.87985,-27.779442,0,0
-29.79805,-94.11289,0,1
-22.96431,-97.01343,0,1
-141.57343,4.954497,0,0
-81.00778,29.95654,0,0
-16.10182,-115.959045,0,1
-18.907167,-120.57888,0,1
-94.21515,-71.55563,0,1
-10.756033,-120.331795,0,1
-135.9611,37.128433,0,0
-135.9611,37.128433,0,0
-30.534988,-93.35134,0,1
-30.534988,-93.35134,0,1
-86.324554,-2.872014,0,0
-89.419136,-29.84432,0,0
-44.998333,-64.587425,0,1
-36.251125,-95.51095,0,1
2.3929818,-113.47105,0,1
-38.380924,-94.75101,0,1
-122.51312,-63.750175,0,1
-122.51312,-63.750175,0,1
-83.05473,29.458061,0,0
-27.645355,90.2419,1,2
-122.51312,-63.750175,0,1
-7.147483,-121.14758,0,1
16.78243,-108.460526,0,1
-30.948084,-94.13684,0,1
-102.227234,23.968063,0,0
-101.58218,21.841738,0,0
-83.05473,29.458061,0,0
-135.9611,37.128433,0,0
-47.57533,-73.00972,0,1
-115.336006,-41.59032,0,0
-97.39462,-28.588554,0,0
-27.645355,90.2419,1,2
-122.51312,-63.750175,0,1
-135.9611,37.128433,0,0
-27.645355,90.2419,1,2
-50.385147,-60.15272,0,1
-51.908524,-58.803116,0,1
-141.57343,4.954497,0,0
-86.324554,-2.872014,0,0
1.7823412,-115.95208,0,1
-55.55317,-58.205135,0,1
-30.067245,-104.7708,0,1
-102.227234,23.968063,0,0
-97.39462,-28.588554,0,0
-63.859024,-94.94664,0,1
-40.091053,-92.613785,0,1
-135.9611,37.128433,0,0
-46.258026,-71.376396,0,1
-49.103157,-80.39415,0,1
-89.419136,-29.84432,0,0
-135.9611,37.128433,0,0
-26.028551,-120.21485,0,1
-25.612587,-117.20965,0,1
-105.048485,-89.12282,0,1
-44.4799,-67.15232,0,1
-105.048485,-89.12282,0,1
-88.556984,-38.19026,0,1
-93.94442,8.576988,0,0
-135.9611,37.128433,0,0
-97.39462,-28.588554,0,0
-71.93343,-55.538677,0,1
-84.92169,-14.950695,0,0
-88.508446,-29.936274,0,0
-93.94442,8.576988,0,0
-16.33982,-120.30956,0,1
-141.57343,4.954497,0,0
-94.21515,-71.55563,0,1
-66.97722,-92.47694,0,1
-56.623962,-103.78363,0,1
-83.74507,-53.908455,0,1
-122.51312,-63.750175,0,1
-93.94442,8.576988,0,0
-93.94442,8.576988,0,0
-83.85888,-55.15926,0,1
-20.057922,-92.81199,0,1
-115.336006,-41.59032,0,0
-27.645355,90.2419,1,2
-3.2869296,-122.16604,0,1
-8.443775,-121.0963,0,1
-87.343445,-48.91597,0,1
-89.44063,-37.181026,0,1
-135.87985,-27.779442,0,0
-105.048485,-89.12282,0,1
-75.54208,-79.36507,0,1
-45.754314,-65.12466,0,1
-97.39462,-28.588554,0,0
-97.27968,-19.582436,0,0
-6.681751,-118.569176,0,1
-122.06733,62.48263,0,0
-33.603382,-94.71068,0,1
-27.645355,90.2419,1,2
-105.048485,-89.12282,0,1
-83.05473,29.458061,0,0
-58.47184,-101.88241,0,1
-122.06733,62.48263,0,0
-135.9611,37.128433,0,0
-75.54208,-79.36507,0,1
-122.06733,62.48263,0,0
-89.26677,-106.238884,0,1
-102.227234,23.968063,0,0
-44.963814,-68.974365,0,1
-135.87985,-27.779442,0,0
-25.40325,-105.95108,0,1
-141.57343,4.954497,0,0
-27.645355,90.2419,1,2
-135.87985,-27.779442,0,0
-122.06733,62.48263,0,0
-122.51312,-63.750175,0,1
-95.81133,-19.353691,0,0
-97.27968,-19.582436,0,0
-105.048485,-89.12282,0,1
-102.227234,23.968063,0,0
-71.89004,-83.38857,0,1
-27.645355,90.2419,1,2
-27.645355,90.2419,1,2
-26.14727,-115.758385,0,1
-67.63932,-57.296192,0,1
-18.77706,-91.804214,0,1
-87.656494,-4.0832973,0,0
-87.607994,18.068523,0,0
-38.610188,-93.650085,0,1
-97.27968,-19.582436,0,0
-89.26677,-106.238884,0,1
-88.94288,-48.573864,0,1
-122.06733,62.48263,0,0
-27.645355,90.2419,1,2
-135.9611,37.128433,0,0
-104.0711,-55.160267,0,1
-27.262001,-116.48582,0,1
-87.607994,18.068523,0,0
-102.53029,-6.6355495,0,0
-101.58218,21.841738,0,0
-22.243223,-121.87204,0,1
-135.9611,37.128433,0,0
-89.26677,-106.238884,0,1
-86.20966,-15.93959,0,0
-93.94442,8.576988,0,0
-75.96726,-77.96422,0,1
-102.53029,-6.6355495,0,0
-135.9611,37.128433,0,0
-27.645355,90.2419,1,2
-8.942371,-120.138466,0,1
-122.06733,62.48263,0,0
-50.264263,-106.51164,0,1
-141.57343,4.954497,0,0
-15.793427,-113.06643,0,1
-56.623962,-103.78363,0,1
-83.05473,29.458061,0,0
-115.336006,-41.59032,0,0
-27.645355,90.2419,1,2
-141.57343,4.954497,0,0
-18.255487,-109.698,0,1
-23.81262,-121.296814,0,1
-84.92169,-14.950695,0,0
-27.029875,-105.08328,0,1
-74.15521,-80.88482,0,1
-135.9611,37.128433,0,0
-90.099724,-28.985846,0,0
-94.21515,-71.55563,0,1
-87.607994,18.068523,0,0
-135.9611,37.128433,0,0
-71.01589,-86.30413,0,1
-97.27968,-19.582436,0,0
-49.70867,-60.09769,0,1
-4.206082,-116.12444,0,1
-26.820988,-93.63611,0,1
-135.87985,-27.779442,0,0
-122.51312,-63.750175,0,1
-115.336006,-41.59032,0,0
-28.97448,-92.756935,0,1
-122.51312,-63.750175,0,1
-37.177353,-95.692535,0,1
-122.51312,-63.750175,0,1
-59.46005,-59.268986,0,1
-102.227234,23.968063,0,0
-83.05473,29.458061,0,0
-68.695366,-57.55828,0,1
-46.65553,-107.183044,0,1
-135.87985,-27.779442,0,0
-102.227234,23.968063,0,0
-65.91562,-93.91719,0,1
-87.656494,-4.0832973,0,0
-89.26677,-106.238884,0,1
-135.9611,37.128433,0,0
-72.97258,-83.74553,0,1
-44.98814,-107.623825,0,1
7.8399267,-113.13123,0,1
-141.57343,4.954497,0,0
-40.959644,-89.285065,0,1
-102.227234,23.968063,0,0
-141.57343,4.954497,0,0
-53.595665,-106.05861,0,1
-135.9611,37.128433,0,0
-47.74005,-73.88037,0,1
-122.51312,-63.750175,0,1
-46.322292,-73.282776,0,1
-48.13392,-84.04009,0,1
-81.00778,29.95654,0,0
-28.8886,-102.692604,0,1
-93.94442,8.576988,0,0
-22.454384,-109.82303,0,1
-77.90445,-55.888454,0,1
-135.87985,-27.779442,0,0
-27.645355,90.2419,1,2
-89.17147,-31.040346,0,0
-122.51312,-63.750175,0,1
-135.9611,37.128433,0,0
-115.336006,-41.59032,0,0
-45.754314,-65.12466,0,1
-135.87985,-27.779442,0,0
-135.9611,37.128433,0,0
-135.9611,37.128433,0,0
-52.11506,-59.190876,0,1
-115.336006,-41.59032,0,0
-83.05473,29.458061,0,0
-83.74507,-53.908455,0,1
-87.607994,18.068523,0,0
-87.607994,18.068523,0,0
-3.132323,-115.38647,0,1
-13.452943,-118.26186,0,1
-42.72998,-87.875916,0,1
-59.909195,-59.18021,0,1
-85.026405,-16.762077,0,0
-58.581364,-58.976913,0,1
-97.27968,-19.582436,0,0
-73.24646,-55.21473,0,1
-9.034953,-118.5217,0,1
-104.0711,-55.160267,0,1
-87.656494,-4.0832973,0,0
-20.194042,-120.633644,0,1
-84.92169,-14.950695,0,0
-87.656494,-4.0832973,0,0
-27.645355,90.2419,1,2
-122.51312,-63.750175,0,1
-62.68543,-98.38604,0,1
-65.24218,-93.5066,0,1
-135.87985,-27.779442,0,0
-93.94442,8.576988,0,0
-81.00778,29.95654,0,0
-89.26677,-106.238884,0,1
-64.35338,-95.08927,0,1
-135.9611,37.128433,0,0
-97.39462,-28.588554,0,0
-47.097046,-61.021572,0,1
-24.57094,-119.82685,0,1
-102.227234,23.968063,0,0
-135.87985,-27.779442,0,0
-47.222874,-108.204926,0,1
-63.461678,-58.868282,0,1
-135.87985,-27.779442,0,0
-27.430468,-104.103836,0,1
-52.116676,-106.682175,0,1
-27.645355,90.2419,1,2
-122.51312,-63.750175,0,1
-88.556984,-38.19026,0,1
-84.92169,-14.950695,0,0
-135.87985,-27.779442,0,0
-115.336006,-41.59032,0,0
-87.607994,18.068523,0,0
-102.53029,-6.6355495,0,0
-49.76947,-58.888355,0,1
-141.57343,4.954497,0,0
-87.656494,-4.0832973,0,0
-135.9611,37.128433,0,0
0.02928668,-115.931,0,1
-135.9611,37.128433,0,0
-97.39462,-28.588554,0,0
-88.556984,-38.19026,0,1
-47.914364,-75.41011,0,1
-65.73315,-94.41681,0,1
-11.6423235,-121.0689,0,1
-135.87985,-27.779442,0,0
-76.87866,-55.32547,0,1
-122.06733,62.48263,0,0
-141.57343,4.954497,0,0
-141.57343,4.954497,0,0
-44.963814,-68.974365,0,1
-48.10693,-107.99083,0,1
-55.55317,-58.205135,0,1
-86.900986,-1.5890119,0,0
-102.53029,-6.6355495,0,0
-9.450736,-119.271484,0,1
-10.185372,-120.399994,0,1
-27.645355,90.2419,1,2
-47.222874,-108.204926,0,1
-135.9611,37.128433,0,0
-88.68221,-43.163445,0,1
-11.769499,-121.51561,0,1
-93.94442,8.576988,0,0
-24.003847,-110.20956,0,1
-27.746365,-93.490555,0,1
-87.607994,18.068523,0,0
-48.978146,-82.8658,0,1
-12.405022,-114.42602,0,1
-82.858574,-54.981445,0,1
-71.89004,-83.38857,0,1
-87.607994,18.068523,0,0
-27.645355,90.2419,1,2
10.452833,-112.46563,0,1
-87.656494,-4.0832973,0,0
-71.01589,-86.30413,0,1
-135.87985,-27.779442,0,0
-122.06733,62.48263,0,0
-38.936737,-78.55138,0,1
-23.091124,-101.05591,0,1
-135.87985,-27.779442,0,0
-89.26677,-106.238884,0,1
-49.70867,-60.09769,0,1
-122.51312,-63.750175,0,1
-115.336006,-41.59032,0,0
-83.05473,29.458061,0,0
-46.70145,-63.519436,0,1
-48.843536,-75.911446,0,1
-135.87985,-27.779442,0,0
-39.370857,-80.87812,0,1
-42.100655,-88.73215,0,1
-72.8723,-55.90578,0,1
-77.90445,-55.888454,0,1
-14.278164,-120.54659,0,1
-63.264942,-96.88729,0,1
-122.06733,62.48263,0,0
-63.264942,-96.88729,0,1
-122.51312,-63.750175,0,1
-76.891266,-56.07723,0,1
-122.06733,62.48263,0,0
-88.68221,-43.163445,0,1
7.7380524,-112.17423,0,1
-122.06733,62.48263,0,0
-122.06733,62.48263,0,0
-88.68221,-43.163445,0,1
-89.78137,-43.26961,0,1
-23.872332,-97.557846,0,1
-45.40675,-66.94116,0,1
-94.21515,-71.55563,0,1
-135.87985,-27.779442,0,0
-39.440044,-84.3396,0,1
-135.87985,-27.779442,0,0
-87.94054,-48.041462,0,1
-135.9611,37.128433,0,0
-102.53029,-6.6355495,0,0
-89.17147,-31.040346,0,0
-77.90445,-55.888454,0,1
-24.666407,-108.52437,0,1
-93.94442,8.576988,0,0
-122.51312,-63.750175,0,1
-47.70742,-61.783234,0,1
-83.66033,-16.090132,0,0
-104.0711,-55.160267,0,1
-87.607994,18.068523,0,0
-65.24218,-93.5066,0,1
4.811104,-116.21511,0,1
-27.645355,90.2419,1,2
-37.165154,-95.60325,0,1
-31.75782,-94.119484,0,1
-53.595665,-106.05861,0,1
-135.9611,37.128433,0,0
-28.11555,77.92377,1,2
-39.35221,-79.046234,0,1
-55.54971,-104.04689,0,1
-141.57343,4.954497,0,0
-141.57343,4.954497,0,0
-71.01589,-86.30413,0,1
-94.21515,-71.55563,0,1
-57.52918,-102.87954,0,1
-68.002975,-90.77383,0,1
-68.002975,-90.77383,0,1
-68.002975,-90.77383,0,1
-87.89188,-2.635518,0,0
-122.06733,62.48263,0,0
-122.51312,-63.750175,0,1
-89.63146,-30.48999,0,0
-77.70846,-54.824432,0,1
-27.432304,93.04372,1,2
2.1010146,-116.35588,0,1
-102.227234,23.968063,0,0
-13.048517,-121.79994,0,1
-88.14609,-31.190905,0,0
-88.242065,-49.61102,0,1
-94.21515,-71.55563,0,1
-141.57343,4.954497,0,0
-67.63932,-57.296192,0,1
-83.05473,29.458061,0,0
-122.51312,-63.750175,0,1
2.4557347,-115.334145,0,1
-14.894773,-114.229225,0,1
-57.52918,-102.87954,0,1
-87.94054,-48.041462,0,1
-40.959644,-89.285065,0,1
-24.384392,-121.4505,0,1
-105.048485,-89.12282,0,1
-102.53029,-6.6355495,0,0
-135.9611,37.128433,0,0
5.969712,-112.47982,0,1
-63.264942,-96.88729,0,1
-94.21515,-71.55563,0,1
-14.285887,-114.050644,0,1
-135.9611,37.128433,0,0
-94.21515,-71.55563,0,1
-72.8723,-55.90578,0,1
-102.53029,-6.6355495,0,0
-68.3912,-56.50784,0,1
-88.65729,-29.124092,0,0
-122.06733,62.48263,0,0
-83.74507,-53.908455,0,1
-69.40425,-88.90933,0,1
-67.63932,-57.296192,0,1
-141.57343,4.954497,0,0
-25.353748,-110.07358,0,1
-27.263052,-115.15726,0,1
-27.432304,93.04372,1,2
-94.21515,-71.55563,0,1
-122.06733,62.48263,0,0
-102.227234,23.968063,0,0
-135.9611,37.128433,0,0
-93.94442,8.576988,0,0
-81.00778,29.95654,0,0
-24.566048,-122.04345,0,1
-48.697178,-80.26503,0,1
-63.461678,-58.868282,0,1
-48.91473,-77.44989,0,1
-102.53029,-6.6355495,0,0
-25.619709,-109.345474,0,1
-52.116676,-106.682175,0,1
-75.96726,-77.96422,0,1
-26.092667,-110.18918,0,1
-81.00778,29.95654,0,0
-87.343445,-48.91597,0,1
-93.94442,8.576988,0,0
-25.506836,-108.56212,0,1
-45.517292,-107.202095,0,1
-86.859634,-4.782486,0,0
-27.645355,90.2419,1,2
-135.87985,-27.779442,0,0
-27.645355,90.2419,1,2
-141.57343,4.954497,0,0
-105.048485,-89.12282,0,1
-101.58218,21.841738,0,0
-23.50289,-101.24668,0,1
-94.21515,-71.55563,0,1
-83.74507,-53.908455,0,1
-102.53029,-6.6355495,0,0
-135.87985,-27.779442,0,0
-26.705513,-108.060394,0,1
-88.94288,-48.573864,0,1
-104.0711,-55.160267,0,1
-4.8025317,-120.840385,0,1
-97.39462,-28.588554,0,0
-93.94442,8.576988,0,0
-21.401693,-118.990814,0,1
21.449896,-109.84408,0,1
-51.678383,-58.089764,0,1
-122.06733,62.48263,0,0
-88.68221,-43.163445,0,1
-41.827526,-89.91292,0,1
-42.608887,-89.13874,0,1
-16.199005,-112.58808,0,1
-27.645355,90.2419,1,2
-22.92297,-93.83761,0,1
-52.822174,-59.222107,0,1
-141.57343,4.954497,0,0
-94.21515,-71.55563,0,1
-102.53029,-6.6355495,0,0
-105.048485,-89.12282,0,1
-122.06733,62.48263,0,0
-122.06733,62.48263,0,0
-89.26677,-106.238884,0,1
-9.534775,-119.70661,0,1
-34.149837,-95.276474,0,1
-115.336006,-41.59032,0,0
-17.359303,-111.57633,0,1
-22.2256,-112.39504,0,1
-44.796688,-65.16752,0,1
-135.87985,-27.779442,0,0
-24.052425,-98.547905,0,1
-97.27968,-19.582436,0,0
-27.432304,93.04372,1,2
-23.456816,-99.85914,0,1
-104.0711,-55.160267,0,1
-122.51312,-63.750175,0,1
-105.048485,-89.12282,0,1
-81.00778,29.95654,0,0
-46.858665,-71.07809,0,1
-48.026997,-82.405594,0,1
-81.00778,29.95654,0,0
-89.26677,-106.238884,0,1
-26.951878,-115.93657,0,1
-39.321316,-78.446846,0,1
-104.0711,-55.160267,0,1
-122.06733,62.48263,0,0
-135.87985,-27.779442,0,0
-83.66033,-16.090132,0,0
-141.57343,4.954497,0,0
-86.20966,-15.93959,0,0
-84.92169,-14.950695,0,0
-72.97258,-83.74553,0,1
-26.182987,-116.850075,0,1
-95.81133,-19.353691,0,0
-46.831993,-70.733154,0,1
-77.90445,-55.888454,0,1
-29.471706,-92.92547,0,1
-27.998713,-115.92408,0,1
-51.927658,-57.818108,0,1
-64.629654,-95.66194,0,1
-46.879364,-83.16356,0,1
-69.40425,-88.90933,0,1
-105.048485,-89.12282,0,1
-94.21515,-71.55563,0,1
-43.410152,-88.215385,0,1
-88.556984,-38.19026,0,1
-11.96245,-121.14975,0,1
-102.227234,23.968063,0,0
30.709692,-76.84116,0,1
-89.30089,-49.571495,0,1
-18.119453,-91.21951,0,1
-100.75037,-5.991063,0,0
-115.336006,-41.59032,0,0
-88.65729,-29.124092,0,0
-102.53029,-6.6355495,0,0
-122.06733,62.48263,0,0
-72.97258,-83.74553,0,1
-15.689105,-113.154816,0,1
-38.426918,-93.52606,0,1
-2.245783,-114.767456,0,1
-135.9611,37.128433,0,0
-135.9611,37.128433,0,0
-72.10054,-54.615814,0,1
-122.51312,-63.750175,0,1
1.9267584,-115.88681,0,1
-27.824383,-103.7868,0,1
-68.695366,-57.55828,0,1
-89.26677,-106.238884,0,1
-27.645355,90.2419,1,2
-55.007618,-105.0644,0,1
-135.87985,-27.779442,0,0
-0.08618123,-120.75722,0,1
-68.695366,-57.55828,0,1
-141.57343,4.954497,0,0
-39.307873,-80.40275,0,1
-115.336006,-41.59032,0,0
-61.905685,-97.68197,0,1
-135.9611,37.128433,0,0
-18.559637,-121.51692,0,1
-135.87985,-27.779442,0,0
-135.87985,-27.779442,0,0
-102.53029,-6.6355495,0,0
-122.06733,62.48263,0,0
-39.4027,-79.625565,0,1
-69.40425,-88.90933,0,1
-41.827526,-89.91292,0,1
-95.81133,-19.353691,0,0
-94.21515,-71.55563,0,1
-84.92169,-14.950695,0,0
-105.048485,-89.12282,0,1
-55.55317,-58.205135,0,1
-135.9611,37.128433,0,0
-88.14609,-31.190905,0,0
-135.87985,-27.779442,0,0
-39.10033,-93.0292,0,1
-122.06733,62.48263,0,0
-71.01589,-86.30413,0,1
-22.445284,-111.28667,0,1
-89.78137,-43.26961,0,1
-45.40675,-66.94116,0,1
-83.66033,-16.090132,0,0
-122.06733,62.48263,0,0
-28.484497,-103.41417,0,1
-115.336006,-41.59032,0,0
-141.57343,4.954497,0,0
-94.21515,-71.55563,0,1
-29.957033,91.83097,1,2
-89.26677,-106.238884,0,1
-73.24646,-55.21473,0,1
-45.40675,-66.94116,0,1
-34.379894,-94.56859,0,1
-49.65055,-107.19685,0,1
-27.432304,93.04372,1,2
-14.523211,-119.58208,0,1
-97.39462,-28.588554,0,0
-89.26677,-106.238884,0,1
-135.87985,-27.779442,0,0
-89.26677,-106.238884,0,1
-27.432304,93.04372,1,2
-68.695366,-57.55828,0,1
-42.100655,-88.73215,0,1
-48.94214,-81.84356,0,1
-88.556984,-38.19026,0,1
-102.227234,23.968063,0,0
-94.46789,7.0489964,0,0
-122.06733,62.48263,0,0
-12.257452,-119.16967,0,1
-45.754314,-65.12466,0,1
8.271211,-112.97367,0,1
-141.57343,4.954497,0,0
-88.65729,-29.124092,0,0
-115.336006,-41.59032,0,0
-89.26677,-106.238884,0,1
-135.87985,-27.779442,0,0
-9.384062,-120.476234,0,1
-29.79805,-94.11289,0,1
-49.70867,-60.09769,0,1
-25.406343,-98.78812,0,1
-52.55604,-105.73957,0,1
-135.87985,-27.779442,0,0
-29.996695,-92.953636,0,1
-102.43403,-54.96236,0,1
-104.0711,-55.160267,0,1
-45.601406,-70.87202,0,1
-122.06733,62.48263,0,0
-27.927784,-119.07162,0,1
-97.39462,-28.588554,0,0
-46.363014,-84.73902,0,1
-135.9611,37.128433,0,0
-115.336006,-41.59032,0,0
-122.51312,-63.750175,0,1
-94.21515,-71.55563,0,1
-141.57343,4.954497,0,0
-135.9611,37.128433,0,0
-34.933384,-95.38203,0,1
-16.009058,-109.69611,0,1
-52.236523,-57.58785,0,1
-20.846409,-119.89227,0,1
-88.556984,-38.19026,0,1
-18.683622,-121.92782,0,1
-62.05925,-98.511215,0,1
-100.75037,-5.991063,0,0
-63.349472,-57.796448,0,1
8.289878,-110.27939,0,1
-94.46789,7.0489964,0,0
-115.336006,-41.59032,0,0
-81.00778,29.95654,0,0
-122.51312,-63.750175,0,1
-59.502594,-100.70384,0,1
-48.2067,-61.562145,0,1
-71.8017,-54.72888,0,1
-100.75037,-5.991063,0,0
-60.92046,-99.71489,0,1
-95.81133,-19.353691,0,0
-135.87985,-27.779442,0,0
-50.53602,-107.80919,0,1
-60.92046,-99.71489,0,1
-115.336006,-41.59032,0,0
-105.048485,-89.12282,0,1
-94.21515,-71.55563,0,1
-122.51312,-63.750175,0,1
-48.185,-75.28511,0,1
-122.06733,62.48263,0,0
-135.87985,-27.779442,0,0
-122.06733,62.48263,0,0
-97.39462,-28.588554,0,0
-141.57343,4.954497,0,0
7.5856943,-112.79533,0,1
-48.209274,-72.88965,0,1
-89.26677,-106.238884,0,1
-89.78137,-43.26961,0,1
-135.9611,37.128433,0,0
-122.51312,-63.750175,0,1
-75.54208,-79.36507,0,1
-87.89188,-2.635518,0,0
-58.47184,-101.88241,0,1
-81.00778,29.95654,0,0
-88.65729,-29.124092,0,0
-94.21515,-71.55563,0,1
-6.321745,-120.58679,0,1
-47.625584,-107.165,0,1
-89.26677,-106.238884,0,1
-135.9611,37.128433,0,0
-135.87985,-27.779442,0,0
-100.75037,-5.991063,0,0
-105.048485,-89.12282,0,1
-135.87985,-27.779442,0,0
-104.0711,-55.160267,0,1
-100.75037,-5.991063,0,0
0.05457035,-116.452866,0,1
-122.51312,-63.750175,0,1
-89.26677,-106.238884,0,1
-41.001534,-107.363625,0,1
-88.049126,-37.291523,0,1
-56.623962,-103.78363,0,1
-141.57343,4.954497,0,0
-26.41286,-117.13081,0,1
-122.51312,-63.750175,0,1
-48.242443,-77.66958,0,1
-27.432304,93.04372,1,2
-122.06733,62.48263,0,0
-7.3183217,-120.935524,0,1
-21.973675,-119.37466,0,1
-84.92169,-14.950695,0,0
-62.05925,-98.511215,0,1
-115.336006,-41.59032,0,0
-45.40675,-66.94116,0,1
-122.06733,62.48263,0,0
-28.294262,-120.71169,0,1
-12.863185,-119.8846,0,1
-122.06733,62.48263,0,0
-122.51312,-63.750175,0,1
-105.048485,-89.12282,0,1
-20.43262,-92.60832,0,1
-36.84709,-94.698944,0,1
-102.227234,23.968063,0,0
-58.568542,-58.09068,0,1
-45.99417,-70.69777,0,1
-94.21515,-71.55563,0,1
-81.00778,29.95654,0,0
-115.336006,-41.59032,0,0
-31.75782,-94.119484,0,1
-48.94214,-81.84356,0,1
-53.862164,-104.98722,0,1
-122.06733,62.48263,0,0
-62.05925,-98.511215,0,1
-94.46789,7.0489964,0,0
-122.06733,62.48263,0,0
-105.048485,-89.12282,0,1
-46.40769,-70.575035,0,1
-81.591805,27.94008,0,0
-28.646908,-95.37872,0,1
-39.547653,-93.36907,0,1
-122.06733,62.48263,0,0
-97.39462,-28.588554,0,0
-89.78137,-43.26961,0,1
-105.048485,-89.12282,0,1
-141.57343,4.954497,0,0
-88.242065,-49.61102,0,1
-104.0711,-55.160267,0,1
-23.337337,-110.779724,0,1
-45.85684,-107.82883,0,1
-89.26677,-106.238884,0,1
-22.881397,-100.68405,0,1
-21.773846,-120.59379,0,1
